id,first_name,last_name,image,gender,race,party,is_incumbent,is_running,is_appointed,won_primary,election,first_year_elected,last_year_elected,percent_vote,notes
4464,Kenneth,Boyd,,M,C,10,No,Yes,No,No,CO - 2nd District - 2016,,,,
7611,Jodie,Boylen,,F,C,10,No,Yes,No,Yes,WV - Barbour - 2016,,,,
5654,Daniel,Bracht,,M,C,26,Yes,Not Sure,No,,NE - Cuming - 2018,,2014,,
6730,Kevin,Brackett,,M,C,26,Yes,Yes,No,U,SC - 16th Circuit - 2016,2006,2012,,
4675,Jonathan,Braden,,M,C,19,Yes,Yes,No,U,IL - Cumberland - 2016,2012,2012,,
4570,Stephen ,Bradley,,M,C,26,Yes,Yes,Yes,U,GA - Ocmulgee - 2016,2015,,,
5598,Blaine,Bradshaw,,M,C,26,Yes,Not Sure,No,,MT - Granite - 2018,,2014,,
6358,Wallace,Bradsher,,M,C,26,Yes,Not Sure,No,,NC - District 9A - 2018,2011,2014,,
5294,Neal,Brady,,M,C,26,Yes,Yes,No,U,MI - Hillsdale - 2016,1997,2012,,
4778,Jerry,Brady,,M,C,10,Yes,Yes,No,U,IL - Peoria - 2016,2012,2014,,
6626,Michelle,Branam,,F,C,19,Yes,Not Sure,No,,OR - Lincoln - 2018,,2014,,Oregon nonpartisan DA elections are final in the May primary
5759,Kari,Brandenburg,,F,C,10,Yes,No,No,,NM - District 2 - 2016,,2012,,
7291,W. Eric,Branscom,,M,C,26,Yes,Not Sure,No,,VA - Floyd - 2019,,2015,,
7265,Joel,Branscom,,M,C,26,Yes,Not Sure,No,,VA - Botetourt - 2019,,2015,,
5039,Charles,Branson,,M,C,10,Yes,Yes,No,,KS - Douglas - 2016,,2012,,
4493,George,Brauchler,,M,C,26,Yes,Yes,No,U,CO - 18th District - 2016,,2012,,
6551,Tim,Braun,,M,C,26,No,Yes,No,U,OH - Sandusky - 2016,,,,
7280,William Bradford,Bray,,M,C,19,Yes,Not Sure,No,,VA - Colonial Heights City - 2017,,2013,,
6975,Terry,Breen,,M,C,26,No,Yes,No,No,TX - 24th Judicial District - 2016,,,,
7534,Allen,Brey,,M,C,10,Yes,Yes,No,U,WI - Marinette - 2016,,2012,,
6417,Cassey,Breyer,,F,C,19,Yes,Not Sure,No,,ND - McHenry - 2018,,2014,,
5192,Trent,Brignac,,M,C,10,Yes,Not Sure,No,,LA - 13th District - 2020,2003,2014,,
4809,Randy,Brinegar,,M,C,26,Yes,No,No,,IL - Vermilion - 2016,2009,2012,,
4658,Scott,Brinkmeier,,M,C,10,Yes,Yes,No,U,IL - Carroll - 2016,2012,2012,,
4703,Caleb,Briscoe,,M,C,26,Yes,Yes,No,U,IL - Greene - 2016,,2012,,
6367,Luther Johnson,Britt III,,M,C,10,Yes,Not Sure,No,,NC - District 16B - 2018,,2014,,
5243,Dario,Broccolino,,M,C,10,Yes,Not Sure,No,,MD - Howard - 2018,,2014,,
7612,Carol,Brockmann,,F,C,26,No,Yes,No,Yes,ID - Valley - 2016,,,,
4516,Ed,Brodsky,,M,C,26,Yes,Yes,No,U,FL - 12th Circuit - 2016,2013,2012,,
4816,Daniel,Bronke,,M,C,26,No,Yes,No,Yes,IL - Washington - 2016,,,,
5320,J. Dee,Brooks,,M,C,26,Yes,Yes,No,U,MI - Midland - 2016,2014,2014,,
5270,Curtis,Broughton,,M,C,10,Yes,Yes,No,U,MI - Arenac - 2016,1998,2012,,
5694,Tim,Brouillette,,M,C,40,Yes,Not Sure,Yes,,NE - McPherson - 2018,,2014,,
4329,Robert,Broussard,,M,C,26,Yes,Yes,No,U,AL - 23rd Circuit - 2016,2009,2010,,DA sought death penalty without solid evidence. http://lists.washlaw.edu/pipermail/deathpenalty/2014-August.txt
6395,Jay,Brovold,,M,C,19,Yes,Not Sure,Yes,,ND - Billings - 2018,,,,
7613,Cody L.,Brower,,M,C,26,No,Yes,No,U,ID - Oneida - 2016,,,,
7577,Kenneth,Brown,,M,C,10,Yes,Not Sure,Yes,,WY - Goshen - 2018,,,,http://www.kotatv.com/news/wyoming-news/commissioners-appoint-new-attorney-for-goshen-county/36659674
6979,Joe,Brown,,M,C,26,Yes,Yes,No,Yes,TX - Grayson - 2016,,2012,,
6827,Garry,Brown,,M,C,19,Yes,Not Sure,No,,TN - District 28 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
6322,Richard,Brown,,M,C,10,Yes,Not Sure,No,,NY - Queens - 2019,1991,2015,,
6299,Chad,Brown,,M,C,40,Yes,Not Sure,Yes,,NY - Fulton - 2018,2014,,,http://fultoncountyexpress.com/News/11052015_sheriff; http://leaderherald.com/page/content.detail/id/595373/New-DA-filling-positions-in-office.html?nav=5011
5604,Hugh,Brown,,M,C,19,Yes,Not Sure,No,,MT - Liberty - 2018,,2014,,
5501,J. Michael,Brown,,M,C,26,Yes,Not Sure,No,,MO - Hickory - 2018,,2014,,
5475,Cassandra,Brown,,F,C,10,Yes,Not Sure,No,,MO - Carroll - 2018,,2014,,
4851,Richard,Brown,,M,C,26,Yes,Not Sure,No,,IN - Fulton - 2018,,2014,,
4827,Jeremy,Brown,,M,C,26,Yes,Not Sure,No,,IN - Adams - 2018,,2014,,
4634,Sid,Brown,,M,C,26,Yes,Yes,No,U,ID - Madison - 2016,,2012,,
4624,David,Brown,,M,C,26,No,Yes,No,Yes,ID - Jefferson - 2016,,,,
4470,Bruce ,Brown,,M,C,10,Yes,Yes,No,U,CO - 5th District - 2016,2013,2012,,
4583,Jack,Browning,,M,C,26,Yes,Yes,No,U,GA - Tallapoosa - 2016,,2012,,
4743,William,Brozovich,,M,C,26,No,Yes,No,No,IL - Lee - 2016,,,,
7727,Sidney,Brubacher,,M,C,10,No,Yes,No,No,WI - Lincoln - 2016,,,,
5403,James,Brue,,M,C,19,Yes,Not Sure,No,,MN - Norman - 2018,,2014,,
5565,Jodie,Brumble,,F,C,10,Yes,Not Sure,No,,MO - Shannon - 2018,,2014,,
7768,James,Brun,,M,C,26,No,Yes,No,Yes,KS - Linn - 2016,,,,
7505,Lyndsey Boon,Brunette,,F,C,10,Yes,No,No,,WI - Clark - 2016,,2012,,
4825,Joe,Bruscato,,M,C,10,Yes,Yes,No,U,IL - Winnebago - 2016,,2012,,
7411,Joseph,Brusic,,M,C,26,Yes,Not Sure,No,,WA - Yakima - 2018,,2014,,
7614,Alida,Bryant,,F,AA,10,No,Yes,No,U,MI - Kent - 2016,,,,
7464,Carl,Bryant,,M,Not Sure,10,Yes,Yes,No,No,WV - Pleasants - 2016,,2012,,
6608,Eric,Bryant,,M,C,19,No,Yes,No,No,OR - Curry - 2016,,,,
4906,Andrew,Bryson,,M,C,10,Yes,Not Sure,No,,IN - Union - 2018,,2014,,
6583,Kevin,Buchanan,,M,C,26,Yes,Not Sure,No,,OK - District 11 - 2018,,2014,,
4855,Donald Lee,Buckinham II,,M,C,26,Yes,Not Sure,No,,IN - Hamilton - 2018,,2014,,
5454,Anthony,Buckley,,M,C,26,Yes,Not Sure,No,,MS - District 18 - 2019,,2015,,
6283,Jon,Budelmann,,M,C,26,Yes,Not Sure,No,,NY - Cayuga - 2019,2008,2015,,
7234,Jeff,Buhman,,M,C,26,Yes,Not Sure,No,,UT - Utah - 2018,,2014,,Prosecutor in Darrien Hunt case: http://www.readingeagle.com/ap/article/prosecutor-says-utah-police-shooting-justified
4980,Ed,Bull,,M,C,26,Yes,Not Sure,No,,IA - Marion - 2018,,2014,,
4489,James,Bullock,,M,C,26,Yes,Yes,No,U,CO - 16th District - 2016,,2012,,
5448,Patricia,Burchell,,F,C,10,Yes,Not Sure,No,,MS - District 12 - 2019,,2015,,
6400,Birch,Burdick,,M,C,19,Yes,Not Sure,No,,ND - Cass - 2018,,2014,,
7737,Donna,Burger,,F,C,26,No,Yes,No,No,WI - Saint Croix - 2016,,,,
5186,Bradley,Burget,,M,C,10,Yes,Not Sure,No,,LA - 7th District - 2020,2008,2014,,
6540,Joseph,Burkard,,M,C,26,Yes,Yes,No,U,OH - Paulding - 2016,,2012,,
7540,Ed,Burke,,M,C,26,Yes,Yes,No,U,WI - Oconto - 2016,,2012,,
7382,Kathryn,Burke,,F,C,40,Yes,Not Sure,Yes,,WA - Ferry - 2018,,,,Appointed in 2015: http://www.omakchronicle.com/news/2015/sep/16/burke-named-ferry-county-prosecutor/
5663,Gary,Burke,,M,C,26,Yes,Not Sure,No,,NE - Dundy - 2018,,2014,,
6678,Jeffrey,Burkett,,M,C,26,Yes,Not Sure,NS,,PA - Jefferson - 2017,1998,2013,,
5190,Don,Burkett,,M,C,26,Yes,Not Sure,No,,LA - 11th District - 2020,,2014,,
7108,Kriste,Burnett,,F,Not Sure,26,No,Yes,No,Yes,TX - 29th Judicial District - 2016,,,,
7225,Scott,Burns,,M,C,26,Yes,Not Sure,No,,UT - Piute - 2018,2014,,,
7107,Michael,Burns,,M,C,26,Yes,Yes,No,No,TX - 29th Judicial District - 2016,,2012,,
6456,Donal,"Burns, Jr.",,M,C,26,Yes,No,No,,OH - Carroll - 2016,,2012,,
7615,W. Wilson,Burr,,M,C,26,Yes,Yes,No,No,SC - 10th Circuit - 2016,,,,
4880,Joseph,Buser,,M,C,26,Yes,Not Sure,No,,IN - Montgomery - 2018,,2014,,
4623,Paul Gary,Butikofer,,M,C,26,No,Yes,No,No,ID - Jefferson - 2016,,,,
7616,Kyle,Butler,,M,C,40,Yes,Yes,Yes,U,MI - Ionia - 2016,,,,Appointed http://thedailynews.cc/2016/03/31/new-prosecutor-appointed-in-ionia-county/
5477,Ben,Butler,,M,C,26,Yes,Not Sure,No,,MO - Cass - 2018,2015,2014,,
4388,David,Butler,,M,C,19,Yes,Not Sure,No,,AR - 13th District - 2018,,2014,,"May is final election for prosecutors in AR, not November"
7178,Billy W,Byrd,,M,C,26,Yes,Not Sure,No,,TX - Upshur - 2018,,2014,,
4656,Geno,Caffarini,,M,C,10,Yes,Yes,Yes,U,IL - Bureau - 2016,2015,,,
4697,Lance,Cagle,,M,Not Sure,26,No,Yes,No,No,IL - Ford - 2016,,,,
7350,Donald Stevens,Caldwell,,M,C,10,Yes,Not Sure,No,,VA - Roanoke City - 2017,,2013,,
6735,Clyde,Calhoon,,M,C,10,Yes,No,No,,SD - Brookings - 2016,1974,2012,,
7554,Kevin,Calkins,,M,C,19,Yes,Yes,No,U,WI - Sauk - 2016,,2012,,
6656,Kelly,Callihan,,F,C,10,Yes,Not Sure,No,,PA - Cambria - 2019,2010,2015,,
4476,Sherry,Caloia,,F,C,10,Yes,Yes,No,U,CO - 9th District - 2016,2013,2012,,http://www.postindependent.com/news/19909000-113/a-totally-serious-preview-of-2016
6787,Kerry,Cameron,,M,C,26,Yes,No,No,,SD - Roberts - 2016,,2012,,
7617,Rame,Campbell,,M,C,26,Yes,Yes,No,No,SC - 10th Circuit - 2016,,,,
5051,Curtis,Campbell,,M,C,26,Yes,Yes,No,U,KS - Gray - 2016,,,,
4796,Jeffrey,Campbell,,M,C,26,No,Yes,No,U,IL - Rock Island - 2016,,,,
4682,Clay,Campbell,,M,C,26,No,Yes,No,No,IL - DeKalb - 2016,,,,
4569,Richard,Campbell,,M,C,26,No,Yes,No,No,GA - Northern - 2016,,,,
4501,Jack,Campbell,,M,C,10,No,Yes,No,Yes,FL - 2nd Circuit - 2016,,,,
5525,Darren,Cann,,M,C,10,Yes,Not Sure,No,,MO - Mississippi - 2018,2004,2014,,
5220,Leon,"Cannizzaro, Jr.",,M,C,10,Yes,Not Sure,No,,LA - 41st District - 2020,2009,2014,,Bar complaints about withholding evidence from defense http://www.slate.com/articles/news_and_politics/crime/2012/04/new_orleans_district_attorney_leon_cannizzaro_is_being_questioned_for_his_ethics_in_pursuing_convictions_.html
5255,David,Capeless,,M,C,10,Yes,Not Sure,No,,MA - Berkshire - 2018,2004,2014,,
4727,Neil,Capriotti,,M,C,26,No,Yes,No,No,IL - Kankakee - 2016,,,,
6318,Joseph,Cardone,,M,C,26,Yes,Not Sure,No,,NY - Orleans - 2016,1992,2012,,
7454,Leanne,Cardoso,,F,Not Sure,10,No,Yes,No,No,WV - Monongalia - 2016,,,,
7618,Bruce,Carey,,M,C,26,No,Yes,No,U,CO - 5th District - 2016,,,,
5555,Mary Pat,Carl,,F,C,10,No,Yes,No,Yes,MO - St. Louis City - 2016,,,,
5516,Tracy,Carlson,,M,C,10,Yes,Not Sure,No,,MO - Linn - 2018,,2014,,
4445,Stephen,Carlton,,M,C,19,Yes,Not Sure,No,,CA - Shasta - 2018,2011,2014,,
4367,Brad,Carlyon,,M,C,10,Yes,Yes,No,U,AZ - Navajo - 2016,2008,2012,,
4868,Dirk,Carnahan,,M,C,26,Yes,Not Sure,No,,IN - Knox - 2018,,2014,,
4915,Andrew,Carnall,,M,C,10,Yes,Not Sure,No,,IN - Wells - 2018,2015,2014,,
6818,John,Carney,,M,C,19,Yes,Not Sure,No,,TN - District 19 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
6328,Robert,Carney,,M,C,10,Yes,Not Sure,No,,NY - Schenectady - 2017,1990,2013,,
6337,Holley,Carnright,,M,C,26,Yes,Not Sure,No,,NY - Ulster - 2019,2008,2015,,
6612,Jim,Carpenter,,M,C,19,Yes,Not Sure,No,,OR - Grant - 2018,,2014,,Oregon nonpartisan DA elections are final in the May primary
6303,Jeffrey,Carpenter,,M,C,26,Yes,Not Sure,No,,NY - Herkimer - 2016,2012,2012,,
7465,Brian,Carr,,M,C,10,No,Yes,No,Yes,WV - Pleasants - 2016,,,,
4715,Michael,Carr,,M,C,10,Yes,Yes,No,U,IL - Jackson - 2016,,,,
6298,Craig,Carriero,,M,C,10,Yes,Not Sure,No,,NY - Franklin - 2019,2015,2015,,
4462,Michael,Carrigan,,M,C,10,No,Yes,No,No,CO - 2nd District - 2016,,,,
5528,Nathan,Carroz,,M,C,26,Yes,Not Sure,No,,MO - Montgomery - 2018,,2014,,
6834,Katrina,Carswell,,F,C,26,No,Yes,No,No,TX - 159th Judicial District - 2016,,,,
6816,Robert,Carter,,M,C,19,Yes,Not Sure,No,,TN - District 17 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
4871,Bernard,Carter,,M,AA,10,Yes,Not Sure,No,,IN - Lake - 2018,,2014,,
7258,W. Lyle,Carver,,M,C,19,Yes,Not Sure,No,,VA - Amherst - 2019,,2015,,
4399,Kenneth,Casady,,M,C,19,Yes,Not Sure,No,,AR - 22nd District - 2018,,2014,,"May is final election for prosecutors in AR, not November"
4356,Pamela,Casey,,F,C,26,Yes,Yes,No,Yes,AL - 41st Circuit - 2016,2011,2010,,
5605,Bernard,Cassidy,,M,C,19,Yes,Not Sure,No,,MT - Lincoln - 2018,,2014,,
5210,Michael,Cassidy,,M,C,10,Yes,Not Sure,No,,LA - 31st District - 2020,2001,2014,,
5242,Joseph,Cassillly,,M,C,26,Yes,Not Sure,No,,MD - Harford - 2018,,2014,,
5310,R. Burke,Castleberry,,M,C,26,Yes,Yes,Yes,Yes,MI - Lenawee - 2016,2012,2012,,Appointed: http://www.lenconnect.com/article/20111210/NEWS/312109946
6980,Bobbie,Cate,,F,C,26,No,Yes,No,No,TX - Grayson - 2016,,,,
5765,Brad,Cates,,M,C,26,No,Yes,No,Yes,NM - District 3 - 2016,,,,
4895,Philip,Caviness,,M,C,26,Yes,Not Sure,No,,IN - Rush - 2018,,2014,,
5776,David,Ceballes,,M,H,26,Yes,Yes,Yes,No,NM - District 12 - 2016,2016,,,incumbent resigned effective Jan 2 2016; http://www.alamogordonews.com/story/news/local/community/2015/12/11/12th-judicial-district-attorney-martwick-resigns/77129616/
4510,Bill,Cervone,,M,C,26,Yes,Yes,No,U,FL - 8th Circuit - 2016,2001,2012,,
5208,Joel,Chaisson II,,M,C,10,Yes,Not Sure,No,,LA - 29th District - 2020,,2014,,
7304,R.E.Trip,Chalkley III,,M,C,26,Yes,Not Sure,No,,VA - Hanover - 2019,,2015,,
4957,Patrick,Chambers,,M,C,10,Yes,Not Sure,No,,IA - Hamilton - 2018,,2014,,
4752,Jason,Chambers,,M,C,26,Yes,Yes,No,U,IL - McLean - 2016,,2012,,
4472,Christian,Champagne,,M,C,10,No,Yes,No,Yes,CO - 6th District - 2016,,,,
5453,John,Champion,,M,C,10,Yes,Not Sure,No,,MS - District 17 - 2019,,2015,,
7276,Warner Davies,Chapman,,M,C,10,Yes,Not Sure,No,,VA - Charlottesville City - 2017,,2013,,
6558,John,Chapman,,M,C,26,No,Yes,No,U,OH - Summit - 2016,,,,
5119,Jill,Chard,,F,C,26,Yes,Yes,No,No,KS - Wilson - 2016,,,,
4478,Jefferson Jay,Cheney,,M,C,26,No,Yes,No,U,CO - 9th District - 2016,,,,http://www.sos.state.co.us/pubs/elections/vote/primaryCandidates.html
4383,Bryan,Chesshir,,M,C,19,Yes,Not Sure,No,,AR - 9th District West - 2018,,2014,,"May is final election for prosecutors in AR, not November"
7549,Richard,Chiapete,,M,C,26,Yes,No,No,,WI - Racine - 2016,,2012,,
5758,Yvonne,Chicoine,,F,C,26,No,Yes,No,Yes,NM - District 1 - 2016,,,,
4481,Molly,Chilson,,F,C,26,No,Yes,No,U,CO - 11th District - 2016,,,,
4876,E. Nelson,"Chipman, Jr.",,M,C,26,Yes,Not Sure,No,,IN - Marshall - 2018,,2014,,
7537,John,Chisholm,,M,C,10,Yes,Yes,No,Yes,WI - Milwaukee - 2016,,2012,,
5411,John,Choi,,M,A,19,Yes,Not Sure,No,,MN - Ramsey - 2018,,2014,,
4479,Jeff,Chostner,,M,C,10,Yes,Yes,No,U,CO - 10th District - 2016,2013,2012,,
7473,Katrina,Christ,,F,Not Sure,26,No,Yes,No,No,WV - Ritchie - 2016,,,,
7619,Steven M.,Christensen,,M,C,26,No,Yes,No,No,SD - Butte - 2016,,,,
5606,Chris,Christensen,,M,C,19,Yes,Not Sure,No,,MT - Madison - 2018,,2014,,
7718,Andrew,Christenson,,M,C,26,Yes,Yes,Yes,U,WI - Green Lake - 2016,,,,
7799,George,Christian,,M,C,26,No,Yes,No,Yes,GA - Mountain - 2016,,,,
7788,George,Christian,,M,C,26,No,Yes,No,Yes,GA - Mountain - 2016,,,,
7006,Rob,Christian,,M,C,26,Yes,Yes,No,Yes,TX - 355th Judicial District - 2016,,2012,,
5389,Brent,Christian,,M,C,19,Yes,Not Sure,No,,MN - Le Sueur - 2018,,2014,,
7210,Von,Christiansen,,M,C,10,Yes,Not Sure,No,,UT - Beaver - 2018,,2014,,
6690,E. David,"Christine, Jr.",,M,C,26,Yes,Not Sure,No,,PA - Monroe - 2019,,2015,,
4649,Jennifer,Cifaldi,,F,C,26,No,Yes,No,No,IL - Adams - 2016,,,,
5353,Annie,Claesson-Huseby,,F,C,19,Yes,Not Sure,No,,MN - Beltrami - 2018,,2014,,
7501,Thomas,Clark,,M,C,10,Yes,Yes,No,U,WI - Buffalo - 2016,,2012,,
7343,Megan,Clark,,F,AA,10,Yes,Not Sure,No,,VA - Prince Edward - 2019,,2015,,http://www.farmvilleherald.com/2016/02/board-agrees-to-hybrid-search-bwp-hired-reveley-will-serve-on-committee/
6806,Dave,Clark,,M,C,10,Yes,Not Sure,No,,TN - District 7 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
6800,Tony,Clark,,M,C,26,Yes,Not Sure,No,,TN - District 1 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
5781,Darcel,Clark,,F,AA,10,Yes,Not Sure,No,,NY - Bronx - 2019,2016,2015,,First black female DA in NY: http://www.nydailynews.com/new-york/bronx/new-york-black-female-district-attorney-takes-office-article-1.2499138
5639,Glenn,Clark,,M,C,26,Yes,Not Sure,No,,NE - Blaine - 2018,,2014,,
4700,John,Clark,,M,C,10,Yes,Yes,No,U,IL - Fulton - 2016,2004,2012,,
4603,Daniel,Clark,,M,C,26,Yes,Yes,Yes,U,ID - Bonneville - 2016,2014,,,
5141,Kelly,Clarke,,F,C,10,Yes,Not Sure,No,,KY - 19th Circuit - 2018,,2012,,
5522,David,Clayton,,M,C,10,Yes,Not Sure,No,,MO - Marion - 2018,,2014,,
7380,Steve,Clem,,M,C,19,Yes,Not Sure,No,,WA - Douglas - 2018,,2014,,
7319,Robert,Clement,,M,C,19,Yes,Not Sure,No,,VA - Lunenburg - 2019,,2015,,
6725,E.L.,Clements III,,M,C,10,Yes,Not Sure,No,,SC - 12th Circuit - 2018,1999,2014,,
5170,Larry,Cleveland,,M,C,10,Yes,Not Sure,No,,KY - 48th Circuit - 2018,2000,2012,,
5535,Thomas,Cline,,M,C,26,Yes,Not Sure,No,,MO - Ozark - 2018,,2014,,
7076,Teresa,Clingman,,F,C,26,Yes,No,No,,TX - 142nd Judicial District - 2016,,2012,,
6377,T. Lynn,Clodfelter,,M,C,26,Yes,Not Sure,No,,NC - District 20A - 2018,2015,2014,,
4890,Travis Lee,Clowers,,M,C,26,Yes,Not Sure,No,,IN - Posey - 2018,,2014,,
7177,Lou Ann,Cloy,,F,C,26,Yes,Not Sure,No,,TX - Tyler - 2018,,2014,,
7173,Gary,Cobb,,M,AA,10,No,Yes,No,No,TX - 53rd Judicial District - 2016,,,,Lost Primary http://traviscountyclerk.org/eclerk/content/images/election_results/2016.03.01/Final/20160301demcume.pdf
5628,Joe,Cobb,,M,C,26,Yes,Not Sure,No,,MT - Teton - 2018,,2014,,
7494,Michael,Cochrane,,M,C,10,Yes,Yes,Yes,U,WV - Wyoming - 2016,2013,,,
4710,Dan,Cockrum,,M,C,10,No,Yes,No,U,IL - Hardin - 2016,,,,
4452,Greg,Cohen,,M,C,19,Yes,Not Sure,No,,CA - Tehama - 2018,,2014,,
5130,Chris,Cohron,,M,C,10,Yes,Not Sure,No,,KY - 8th Circuit - 2018,,2012,,
4558,Ben,Coker,,M,C,26,No,Yes,No,Yes,GA - Griffin - 2016,,,,
6613,Timothy,Colahan,,M,C,19,Yes,No,No,,OR - Harney - 2016,,2012,,Oregon nonpartisan DA elections are final in the May primary
5160,Tim,Coleman,,M,C,26,Yes,Not Sure,No,,KY - 38th Circuit - 2018,,2012,,
5027,Nathan,Coleman,,M,C,26,Yes,No,No,,KS - Cherokee - 2016,,,,
4637,Justin,Coleman,,M,C,10,No,Yes,No,U,ID - Nez Perce - 2016,,,,
5706,Ronald,Colling,,M,C,10,Yes,Not Sure,No,,NE - Polk - 2018,,2014,,
6497,Anneka,Collins,,F,C,26,Yes,Yes,No,U,OH - Highland - 2016,,2012,,
5413,Steven,Collins,,M,C,19,Yes,Not Sure,No,,MN - Redwood - 2018,,2014,,
5229,Todd,Collins,,M,C,10,Yes,Not Sure,No,,ME - District 8 - 2018,,2014,,
5452,Scott,Colom,,M,AA,10,Yes,Not Sure,No,,MS - District 16 - 2019,2016,2015,,
4599,Cleve,Colson,,M,C,26,Yes,Yes,No,U,ID - Bingham - 2016,2012,2012,,
4527,Bruce ,Colton,,M,C,26,Yes,Yes,No,U,FL - 19th Circuit - 2016,,,,
5145,Heather,Combs,,F,C,26,Yes,Not Sure,No,,KY - 23rd Circuit - 2018,,2012,,
6901,Darrell,Comer,,M,C,26,No,Yes,No,No,TX - 235th Judicial District - 2016,,,,
7813,Jacob,Conard,,M,C,26,No,Yes,No,U,KS - Cherokee - 2016,,,,
6310,James,Conboy,,M,C,26,Yes,No,No,,NY - Montgomery - 2016,1996,2012,,
6973,Jay,Condie,,M,C,26,No,Yes,No,No,TX - 24th Judicial District - 2016,,,,
5481,Holly,Conger,,F,C,26,Yes,Not Sure,No,,MO - Clark - 2018,,2014,,
5263,Daniel,Conley,,M,C,10,Yes,Not Sure,No,,MA - Suffolk - 2018,2002,2014,,
5203,Paul,"Connick, Jr",,M,C,10,Yes,Not Sure,No,,LA - 24th District - 2020,,2014,,
4311,Christopher,Connolly,,M,C,10,Yes,Yes,No,U,AL - 11th Circuit - 2016,2004,2010,,switched from Democratic to Republican affiliation in 2015
7338,Cassandra,Conover,,F,AA,10,Yes,Not Sure,No,,VA - Petersburg City - 2017,,2013,,
6652,Richard,Consiglio,,M,C,26,Yes,Not Sure,No,,PA - Blair - 2017,,2013,,
7726,Elizabeth ,Constable,,F,C,26,No,Yes,No,U,WI - Langlade - 2016,,,,
5752,Patricia,Conway,,F,C,26,Yes,Yes,No,,NH - Rockingham - 2016,,2014,,
7480,Kristin,Cook,,F,Not Sure,26,No,Yes,No,Yes,WV - Summers - 2016,,,,
6596,Max,Cook,,M,C,26,Yes,Not Sure,No,,OK - District 24 - 2018,,2014,,
6375,Brandy,Cook,,F,C,26,Yes,Not Sure,No,,NC - District 19C - 2018,,2014,,
7294,E.A. ,Cooke,,M,C,10,Yes,Not Sure,No,,VA - Franklin City - Southampton County - 2019,,2015,,
4563,K. David,Cooke,,M,C,10,Yes,Yes,No,U,GA - Macon - 2016,,2012,,
4422,Thomas,Cooke,,M,C,19,Yes,Not Sure,No,,CA - Mariposa - 2018,,2014,,
4806,Anthony,Coon,,M,C,26,No,Yes,No,No,IL - Stephenson - 2016,,,,
5292,Robert,Cooney,,M,C,26,Yes,Yes,No,U,MI - Grand Traverse - 2016,2012,2012,,
6821,Brent,Cooper,,M,C,26,Yes,Not Sure,No,,TN - District 22 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
5327,Jessica,Cooper,,F,C,10,Yes,Yes,No,U,MI - Oakland - 2016,2009,2012,,
5307,Craig,Cooper,,M,C,26,Yes,Yes,No,U,MI - Lake - 2016,2012,2012,,"Cooper was one of only 2 primary candidates, both Republicans, no Democrat ran in 2012"
4867,Bradley,Cooper,,M,C,26,Yes,Not Sure,No,,IN - Johnson - 2018,,2014,,
6454,Zac,Corbin,,M,C,26,No,Yes,No,Yes,OH - Brown - 2016,,,,
4504,Angela,Corey,,F,C,26,Yes,Yes,No,No,FL - 4th Circuit - 2016,2008,2012,,Botched Zimmerman trial in Trayvon Martin case: http://www.theroot.com/articles/politics/2016/01/race_watch_2016_she_botched_the_george_zimmerman_trial_but_will_angela_corey.html http://jacksonville.com/news/crime/2015-06-02/story/angela-corey-kicks-re-election-campaign-third-term-jacksonville-area
5782,Steven,Cornwell,,M,C,26,Yes,Not Sure,No,,NY - Broome - 2019,2016,2015,,
5593,Ed,Corrigan,,M,C,26,Yes,Not Sure,No,,MT - Flathead - 2018,,2014,,
5372,Brett,Corson,,M,C,19,Yes,Not Sure,No,,MN - Fillmore - 2018,2003,2014,,
4896,Kenneth,Cotter,,M,C,10,Yes,Not Sure,No,,IN - St. Joseph - 2018,,2014,,
7620,Steven R.,Cotton,,M,Not Sure,26,No,Yes,No,U,SD - Charles Mix - 2016,,,,
6547,Bambi,Couch-Page,,F,C,10,Yes,Yes,Yes,U,OH - Richland - 2016,2014,,,
6508,Charles,Coulson,,M,C,26,Yes,Yes,No,U,OH - Lake - 2016,,2012,,
4653,Michelle,Courier,,F,C,26,Yes,Yes,No,No,IL - Boone - 2016,2008,2012,,http://www.rrstar.com/article/20150610/NEWS/150619950
7449,James,"Courrier, Jr.",,M,C,26,Yes,No,No,,WV - Mineral - 2016,,2012,,
7621,Todd,Courser,,M,C,26,No,Yes,No,No,MI - Lapeer - 2016,,,,
5238,Anthony,Covington,,M,AA,10,Yes,Not Sure,No,,MD - Charles - 2018,2011,2014,,
5058,Mark,Cowell,,M,C,26,Yes,Not Sure,No,,KS - Hodgeman - 2016,,,,
7342,Richard,Cox,,M,C,19,Yes,Not Sure,No,,VA - Powhatan - 2019,,2015,,
7281,Thaddeus Robert,Cox,,M,C,19,Yes,Not Sure,No,,VA - Craig - 2019,,2015,,
6919,Roxanne Cofer,Cox,,F,C,26,No,Yes,No,No,TX - 106th Judicial District - 2016,,,,
5647,Nathan,Cox,,M,C,26,Yes,Not Sure,No,,NE - Cass - 2018,,2014,,
6466,Matthew,Crall,,M,C,26,Yes,Yes,No,Yes,OH - Crawford - 2016,,2012,,
