,fips_code,county_name,district,state,notes_x,id,first_name,last_name,image,gender,race,party,is_incumbent,is_running,is_appointed,won_primary,election,first_year_elected,last_year_elected,percent_vote,notes_y,district_id,next_election,_merge,Notes,Missing FIPS,Source 
64,1035,Conecuh,AL - 35th Circuit,AL,,4344,Steven,Wadington,,M,C,10,Yes,Yes,Yes,,AL - 35th Circuit - 2016,2012,,,,AL - 35th Circuit,2016,both,,,
65,1099,Monroe,AL - 35th Circuit,AL,,4344,Steven,Wadington,,M,C,10,Yes,Yes,Yes,,AL - 35th Circuit - 2016,2012,,,,AL - 35th Circuit,2016,both,,,
66,1039,Covington,AL - 22nd Circuit,AL,,4328,Walt,Merrill,,M,C,26,Yes,Yes,No,,AL - 22nd Circuit - 2016,2011,2010,,,AL - 22nd Circuit,2016,both,,,
67,1043,Cullman,AL - 32nd Circuit,AL,,4341,Wilson,Blaylock,,M,C,26,Yes,Yes,No,,AL - 32nd Circuit - 2016,,2010,,,AL - 32nd Circuit,2016,both,,,
68,1045,Dale,AL - 33rd Circuit,AL,,4342,Kirke,Adams,,M,C,26,Yes,Yes,No,Yes,AL - 33rd Circuit - 2016,2005,2010,,,AL - 33rd Circuit,2016,both,,,
69,1061,Geneva,AL - 33rd Circuit,AL,,4342,Kirke,Adams,,M,C,26,Yes,Yes,No,Yes,AL - 33rd Circuit - 2016,2005,2010,,,AL - 33rd Circuit,2016,both,,,
70,1053,Escambia,AL - 21st Circuit,AL,,4327,Stephen,Billy,,M,C,10,Yes,Yes,No,,AL - 21st Circuit - 2016,1995,2010,,,AL - 21st Circuit,2016,both,,,
71,1055,Etowah,AL - 16th Circuit,AL,,4316,Jody,Willoughby,,M,C,26,Yes,Yes,Yes,,AL - 16th Circuit - 2016,2015,,,,AL - 16th Circuit,2016,both,,,
72,1057,Fayette,AL - 24th Circuit,AL,,4330,Christopher,McCool,,M,C,10,Yes,Yes,No,,AL - 24th Circuit - 2016,2001,2010,,,AL - 24th Circuit,2016,both,,,
73,1075,Lamar,AL - 24th Circuit,AL,,4330,Christopher,McCool,,M,C,10,Yes,Yes,No,,AL - 24th Circuit - 2016,2001,2010,,,AL - 24th Circuit,2016,both,,,
74,1107,Pickens,AL - 24th Circuit,AL,,4330,Christopher,McCool,,M,C,10,Yes,Yes,No,,AL - 24th Circuit - 2016,2001,2010,,,AL - 24th Circuit,2016,both,,,
75,1059,Franklin,AL - 34th Circuit,AL,,4343,Joseph,Rushing III,,M,C,10,Yes,Yes,No,,AL - 34th Circuit - 2016,,2010,,,AL - 34th Circuit,2016,both,,,
76,1063,Greene,AL - 17th Circuit,AL,,4317,Gregory,Griggers,,M,C,10,Yes,Yes,No,Yes,AL - 17th Circuit - 2016,2004,2010,,http://greenecountydemocrat.com/?p=15516,AL - 17th Circuit,2016,both,,,
77,1063,Greene,AL - 17th Circuit,AL,,4318,Barrown,Lankster,,M,AA,10,No,Yes,No,No,AL - 17th Circuit - 2016,,,,,AL - 17th Circuit,2016,both,,,
78,1091,Marengo,AL - 17th Circuit,AL,,4317,Gregory,Griggers,,M,C,10,Yes,Yes,No,Yes,AL - 17th Circuit - 2016,2004,2010,,http://greenecountydemocrat.com/?p=15516,AL - 17th Circuit,2016,both,,,
79,1091,Marengo,AL - 17th Circuit,AL,,4318,Barrown,Lankster,,M,AA,10,No,Yes,No,No,AL - 17th Circuit - 2016,,,,,AL - 17th Circuit,2016,both,,,
80,1119,Sumter,AL - 17th Circuit,AL,,4317,Gregory,Griggers,,M,C,10,Yes,Yes,No,Yes,AL - 17th Circuit - 2016,2004,2010,,http://greenecountydemocrat.com/?p=15516,AL - 17th Circuit,2016,both,,,
81,1119,Sumter,AL - 17th Circuit,AL,,4318,Barrown,Lankster,,M,AA,10,No,Yes,No,No,AL - 17th Circuit - 2016,,,,,AL - 17th Circuit,2016,both,,,
82,1067,Henry,AL - 20th Circuit,AL,,4323,Patrick,Jones,,M,C,26,No,Yes,No,Yes,AL - 20th Circuit - 2016,,,,,AL - 20th Circuit,2016,both,,,
83,1067,Henry,AL - 20th Circuit,AL,,4326,William,"Matthews, Jr.",,M,C,26,No,Yes,No,No,AL - 20th Circuit - 2016,,,,,AL - 20th Circuit,2016,both,,,
84,1067,Henry,AL - 20th Circuit,AL,,4324,Gary,Maxwell,,M,C,26,No,Yes,No,No,AL - 20th Circuit - 2016,,,,,AL - 20th Circuit,2016,both,,,
85,1067,Henry,AL - 20th Circuit,AL,,4325,Arthur,Medley,,M,C,26,No,Yes,No,No,AL - 20th Circuit - 2016,,,,,AL - 20th Circuit,2016,both,,,
86,1067,Henry,AL - 20th Circuit,AL,,4322,Douglas,Valeska,,M,C,26,Yes,No,No,,AL - 20th Circuit - 2016,1987,2010,,Valeska changed parties to R. http://henrycountyreport.com/blog/2015/12/01/leaked-documents-reveal-dothan-police-department-planted-drugs-on-young-black-men-for-years-district-attorney-doug-valeska-complicit/,AL - 20th Circuit,2016,both,,,
87,1069,Houston,AL - 20th Circuit,AL,,4323,Patrick,Jones,,M,C,26,No,Yes,No,Yes,AL - 20th Circuit - 2016,,,,,AL - 20th Circuit,2016,both,,,
88,1069,Houston,AL - 20th Circuit,AL,,4326,William,"Matthews, Jr.",,M,C,26,No,Yes,No,No,AL - 20th Circuit - 2016,,,,,AL - 20th Circuit,2016,both,,,
89,1069,Houston,AL - 20th Circuit,AL,,4324,Gary,Maxwell,,M,C,26,No,Yes,No,No,AL - 20th Circuit - 2016,,,,,AL - 20th Circuit,2016,both,,,
90,1069,Houston,AL - 20th Circuit,AL,,4325,Arthur,Medley,,M,C,26,No,Yes,No,No,AL - 20th Circuit - 2016,,,,,AL - 20th Circuit,2016,both,,,
91,1069,Houston,AL - 20th Circuit,AL,,4322,Douglas,Valeska,,M,C,26,Yes,No,No,,AL - 20th Circuit - 2016,1987,2010,,Valeska changed parties to R. http://henrycountyreport.com/blog/2015/12/01/leaked-documents-reveal-dothan-police-department-planted-drugs-on-young-black-men-for-years-district-attorney-doug-valeska-complicit/,AL - 20th Circuit,2016,both,,,
92,1071,Jackson,AL - 38th Circuit,AL,,4349,Jason,Pierce,,M,C,26,No,Yes,No,,AL - 38th Circuit - 2016,,,,,AL - 38th Circuit,2016,both,,,
93,1071,Jackson,AL - 38th Circuit,AL,,4348,Charles,Rhodes,,M,C,10,Yes,No,No,,AL - 38th Circuit - 2016,,2010,,,AL - 38th Circuit,2016,both,,,
94,1073,Jefferson,AL - 10th Circuit,AL,"Jefferson divides into 2 circuits with 2 different DAs: 10th Circuit, and 10th Circuit (Bessemer Division)",4303,Brandon,Falls,,M,C,26,Yes,Yes,No,,AL - 10th Circuit  - 2016,2008,2010,,http://www.al.com/news/birmingham/index.ssf/2015/11/judicial_and_district_attorney.html,AL - 10th Circuit,2016,both,,,
95,1073,Jefferson,AL - 10th Circuit,AL,"Jefferson divides into 2 circuits with 2 different DAs: 10th Circuit, and 10th Circuit (Bessemer Division)",4305,Charles,Henderson,,M,C,10,No,Yes,No,Yes,AL - 10th Circuit  - 2016,,,,,AL - 10th Circuit,2016,both,,,
96,1073,Jefferson,AL - 10th Circuit,AL,"Jefferson divides into 2 circuits with 2 different DAs: 10th Circuit, and 10th Circuit (Bessemer Division)",4304,Raymond,Johnson,,M,AA,10,No,Yes,No,No,AL - 10th Circuit  - 2016,,,,,AL - 10th Circuit,2016,both,,,
97,1077,Lauderdale,AL - 11th Circuit,AL,,4311,Christopher,Connolly,,M,C,10,Yes,Yes,No,,AL - 11th Circuit - 2016,2004,2010,,switched from Democratic to Republican affiliation in 2015,AL - 11th Circuit,2016,both,,,
98,1079,Lawrence,AL - 36th Circuit,AL,,4345,Errek,Jett,,M,C,26,Yes,Yes,Yes,,AL - 36th Circuit - 2016,2012,,,,AL - 36th Circuit,2016,both,,,
99,1081,Lee,AL - 37th Circuit,AL,,4347,Brandon,Hughes,,M,C,26,No,Yes,No,Yes,AL - 37th Circuit - 2016,,,,,AL - 37th Circuit,2016,both,,,
100,1081,Lee,AL - 37th Circuit,AL,,4346,Robert,Trees,,M,C,26,Yes,Yes,No,No,AL - 37th Circuit - 2016,2011,2010,,,AL - 37th Circuit,2016,both,,,
101,1083,Limestone,AL - 39th Circuit,AL,,4350,Brian,Jones,,M,C,26,Yes,Yes,No,Yes,AL - 39th Circuit - 2016,2011,2010,,Primary win: http://www.alabamavotes.gov/downloads/election/2016/primary/primaryResultsCertified-Amended-Republican-2016-03-23.pdf,AL - 39th Circuit,2016,both,,,
102,1083,Limestone,AL - 39th Circuit,AL,,4351,Kristi,Valls,,F,C,26,No,Yes,No,No,AL - 39th Circuit - 2016,,,,,AL - 39th Circuit,2016,both,,,
103,1089,Madison,AL - 23rd Circuit,AL,,4329,Robert,Broussard,,M,C,26,Yes,Yes,No,,AL - 23rd Circuit - 2016,2009,2010,,DA sought death penalty without solid evidence. http://lists.washlaw.edu/pipermail/deathpenalty/2014-August.txt,AL - 23rd Circuit,2016,both,,,
104,1093,Marion,AL - 25th Circuit,AL,,4331,John,Bostick,,M,C,10,Yes,Yes,No,,AL - 25th Circuit - 2016,2001,2010,,,AL - 25th Circuit,2016,both,,,
105,1093,Marion,AL - 25th Circuit,AL,,4332,Scott,Slatton,,M,C,26,No,Yes,No,,AL - 25th Circuit - 2016,,,,,AL - 25th Circuit,2016,both,,,
106,1133,Winston,AL - 25th Circuit,AL,,4331,John,Bostick,,M,C,10,Yes,Yes,No,,AL - 25th Circuit - 2016,2001,2010,,,AL - 25th Circuit,2016,both,,,
107,1133,Winston,AL - 25th Circuit,AL,,4332,Scott,Slatton,,M,C,26,No,Yes,No,,AL - 25th Circuit - 2016,,,,,AL - 25th Circuit,2016,both,,,
108,1095,Marshall,AL - 27th Circuit,AL,,4335,Stephen,Marshall,,M,C,10,Yes,Yes,No,,AL - 27th Circuit - 2016,2001,2010,,,AL - 27th Circuit,2016,both,,,
109,1097,Mobile,AL - 13th Circuit,AL,,4313,Ashley,Rich,,F,C,26,Yes,Yes,No,,AL - 13th Circuit - 2016,2011,2010,,switched from Democratic to Republican affiliation in 2014,AL - 13th Circuit,2016,both,,,
110,1101,Montgomery,AL - 15th Circuit,AL,,4315,Daryl,Bailey,,M,C,10,Yes,Yes,Yes,,AL - 15th Circuit - 2016,2014,,,,AL - 15th Circuit,2016,both,,,
111,1103,Morgan,AL - 8th Circuit,AL,,4301,Scott,Anderson,,M,C,26,Yes,Yes,No,,AL - 8th Circuit - 2016,2011,2010,,,AL - 8th Circuit,2016,both,,,
112,1113,Russell,AL - 26th Circuit,AL,,4333,Kenneth,Davis,,M,C,10,Yes,Yes,No,Yes,AL - 26th Circuit - 2016,1983,2010,,,AL - 26th Circuit,2016,both,,,
113,1113,Russell,AL - 26th Circuit,AL,,4334,Jamie,Graham,,M,C,10,No,Yes,No,No,AL - 26th Circuit - 2016,,,,,AL - 26th Circuit,2016,both,,,
114,1115,St. Clair,AL - 30th Circuit,AL,,4339,Richard,Minor,,M,C,26,Yes,Yes,No,,AL - 30th Circuit - 2016,2005,2010,,,AL - 30th Circuit,2016,both,,,
115,1117,Shelby,AL - 18th Circuit,AL,,4319,Jill,Lee,,F,C,26,Yes,Yes,Yes,,AL - 18th Circuit - 2016,2014,,,,AL - 18th Circuit,2016,both,,,
116,1121,Talladega,AL - 29th Circuit,AL,,4338,Steven,Giddens,,M,C,10,Yes,Yes,No,,AL - 29th Circuit - 2016,1998,2010,,,AL - 29th Circuit,2016,both,,,
117,1125,Tuscaloosa,AL - 6th Circuit,AL,,4297,Lyn,Head,,F,C,26,Yes,Yes,Yes,No,AL - 6th Circuit - 2016,2013,,,Lost primary on 3/1/2016,AL - 6th Circuit,2016,both,,,
118,1125,Tuscaloosa,AL - 6th Circuit,AL,,4299,Dennis,Stevenson,,M,AA,10,No,Yes,No,,AL - 6th Circuit - 2016,,,,,AL - 6th Circuit,2016,both,,,
119,1125,Tuscaloosa,AL - 6th Circuit,AL,,4298,Robert Hays,Webb,,M,C,26,No,Yes,No,Yes,AL - 6th Circuit - 2016,,,,,AL - 6th Circuit,2016,both,,,
120,1127,Walker,AL - 14th Circuit,AL,,4314,Bill,Adair,,M,C,26,Yes,Yes,No,,AL - 14th Circuit - 2016,2011,2010,,,AL - 14th Circuit,2016,both,,,
121,4001,Apache,AZ - Apache,AZ,,4358,Michael,Whiting,,M,C,10,Yes,Yes,No,,AZ - Apache - 2016,,2012,,,AZ - Apache,2016,both,,,
122,4003,Cochise,AZ - Cochise,AZ,,7693,Tom,Holz,,M,C,19,No,Yes,No,,AZ - Cochise - 2016,,,,,AZ - Cochise,2016,both,,,
123,4003,Cochise,AZ - Cochise,AZ,,4359,Brian,McIntyre,,M,C,26,Yes,Yes,Yes,,AZ - Cochise - 2016,2014,,,,AZ - Cochise,2016,both,,,
124,4005,Coconino,AZ - Coconino,AZ,,7694,Jonathan,Apirion,,M,C,15,No,Yes,No,,AZ - Coconino - 2016,,,,,AZ - Coconino,2016,both,,,
125,4005,Coconino,AZ - Coconino,AZ,,7695,Gary ,Pearlmutter,,M,C,10,No,Yes,No,,AZ - Coconino - 2016,,,,,AZ - Coconino,2016,both,,,
126,4005,Coconino,AZ - Coconino,AZ,,7696,Bill,Ring,,M,C,10,No,Yes,No,,AZ - Coconino - 2016,,,,,AZ - Coconino,2016,both,,,
127,4005,Coconino,AZ - Coconino,AZ,,4360,David,Rozema,,M,C,10,Yes,Not Sure,No,,AZ - Coconino - 2016,2009,2012,,,AZ - Coconino,2016,both,,,
128,4007,Gila,AZ - Gila,AZ,,4361,Bradley,Beauchamp,,M,C,26,Yes,Yes,No,,AZ - Gila - 2016,2013,2012,,,AZ - Gila,2016,both,,,
129,4009,Graham,AZ - Graham,AZ,,4362,Kenneth,Angle,,M,C,26,Yes,Yes,No,,AZ - Graham - 2016,,2012,,,AZ - Graham,2016,both,,,
130,4011,Greenlee,AZ - Greenlee,AZ,,4363,Derek,Rapier,,M,C,19,Yes,Not Sure,No,,AZ - Greenlee - 2016,,2012,,,AZ - Greenlee,2016,both,,,
131,4012,La Paz,AZ - La Paz,AZ,,7697,Kathy,Field,,F,C,26,No,Yes,No,,AZ - La Paz - 2016,,,,,AZ - La Paz,2016,both,,,
132,4012,La Paz,AZ - La Paz,AZ,,4364,Tony,Rogers,,M,C,10,Yes,Yes,No,,AZ - La Paz - 2016,2013,2012,,,AZ - La Paz,2016,both,,,
133,4013,Maricopa,AZ - Maricopa,AZ,,7698,Michael,Kielsky,,M,C,15,No,Yes,No,,AZ - Maricopa - 2016,,,,,AZ - Maricopa,2016,both,,,
134,4013,Maricopa,AZ - Maricopa,AZ,,4365,Bill,Montgomery,,M,C,26,Yes,Yes,No,,AZ - Maricopa - 2016,2010,2012,,,AZ - Maricopa,2016,both,,,
135,4013,Maricopa,AZ - Maricopa,AZ,,7699,Diego,Rodriguez,,M,H,10,No,Yes,No,,AZ - Maricopa - 2016,,,,,AZ - Maricopa,2016,both,,,
136,4015,Mohave,AZ - Mohave,AZ,,4366,Matthew,Smith,,M,C,26,Yes,Yes,No,,AZ - Mohave - 2016,2003,2012,,,AZ - Mohave,2016,both,,,
137,4017,Navajo,AZ - Navajo,AZ,,4367,Brad,Carlyon,,M,C,10,Yes,Yes,No,,AZ - Navajo - 2016,2008,2012,,,AZ - Navajo,2016,both,,,
138,4019,Pima,AZ - Pima,AZ,,7630,Joel,Feinman,,M,C,10,No,Yes,No,,AZ - Pima - 2016,,,,,AZ - Pima,2016,both,,,
139,4019,Pima,AZ - Pima,AZ,,4368,Barbara,LaWall,,F,C,10,Yes,Yes,No,,AZ - Pima - 2016,1996,2012,,,AZ - Pima,2016,both,,,
140,4021,Pinal,AZ - Pinal,AZ,,7700,Kent,Volkmer,,M,C,26,No,Yes,No,,AZ - Pinal - 2016,,,,,AZ - Pinal,2016,both,,,
141,4021,Pinal,AZ - Pinal,AZ,,4369,Lando,Voyles,,M,C,26,Yes,Yes,No,,AZ - Pinal - 2016,2012,2012,,,AZ - Pinal,2016,both,,,
142,4023,Santa Cruz,AZ - Santa Cruz,AZ,,4370,George,Silva,,M,H,10,Yes,Yes,No,,AZ - Santa Cruz - 2016,,2012,,,AZ - Santa Cruz,2016,both,,,
143,4025,Yavapai,AZ - Yavapai,AZ,,4371,Sheila,Polk,,F,C,26,Yes,Yes,No,,AZ - Yavapai - 2016,2001,2012,,,AZ - Yavapai,2016,both,,,
144,4027,Yuma,AZ - Yuma,AZ,,4372,Jon,Smith,,M,C,10,Yes,Yes,No,,AZ - Yuma - 2016,,2012,,,AZ - Yuma,2016,both,,,
145,5001,Arkansas,AR - 11th District East,AR,,4385,Robert,Dittrich,,M,C,19,Yes,Not Sure,No,,AR - 11th District East - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 11th District East,2018,both,,,
146,5003,Ashley,AR - 10th District,AR,,4384,Thomas,Deen,,M,C,19,Yes,Not Sure,No,,AR - 10th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 10th District,2018,both,,,
147,5011,Bradley,AR - 10th District,AR,,4384,Thomas,Deen,,M,C,19,Yes,Not Sure,No,,AR - 10th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 10th District,2018,both,,,
148,5017,Chicot,AR - 10th District,AR,,4384,Thomas,Deen,,M,C,19,Yes,Not Sure,No,,AR - 10th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 10th District,2018,both,,,
149,5041,Desha,AR - 10th District,AR,,4384,Thomas,Deen,,M,C,19,Yes,Not Sure,No,,AR - 10th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 10th District,2018,both,,,
150,5043,Drew,AR - 10th District,AR,,4384,Thomas,Deen,,M,C,19,Yes,Not Sure,No,,AR - 10th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 10th District,2018,both,,,
151,5005,Baxter,AR - 14th District,AR,,4389,David,Ethridge,,M,C,19,Yes,Not Sure,No,,AR - 14th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 14th District,2018,both,,,
152,5009,Boone,AR - 14th District,AR,,4389,David,Ethridge,,M,C,19,Yes,Not Sure,No,,AR - 14th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 14th District,2018,both,,,
153,5089,Marion,AR - 14th District,AR,,4389,David,Ethridge,,M,C,19,Yes,Not Sure,No,,AR - 14th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 14th District,2018,both,,,
154,5101,Newton,AR - 14th District,AR,,4389,David,Ethridge,,M,C,19,Yes,Not Sure,No,,AR - 14th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 14th District,2018,both,,,
155,5007,Benton,AR - 19th District West,AR,,4396,Nathan ,Smith,,M,C,19,Yes,Not Sure,No,,AR - 19th District West - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 19th District West,2018,both,,,
156,5013,Calhoun,AR - 13th District,AR,,4388,David,Butler,,M,C,19,Yes,Not Sure,No,,AR - 13th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 13th District,2018,both,,,
157,5025,Cleveland,AR - 13th District,AR,,4388,David,Butler,,M,C,19,Yes,Not Sure,No,,AR - 13th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 13th District,2018,both,,,
158,5027,Columbia,AR - 13th District,AR,,4388,David,Butler,,M,C,19,Yes,Not Sure,No,,AR - 13th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 13th District,2018,both,,,
159,5039,Dallas,AR - 13th District,AR,,4388,David,Butler,,M,C,19,Yes,Not Sure,No,,AR - 13th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 13th District,2018,both,,,
160,5103,Ouachita,AR - 13th District,AR,,4388,David,Butler,,M,C,19,Yes,Not Sure,No,,AR - 13th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 13th District,2018,both,,,
161,5139,Union,AR - 13th District,AR,,4388,David,Butler,,M,C,19,Yes,Not Sure,No,,AR - 13th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 13th District,2018,both,,,
162,5015,Carroll,AR - 19th District East,AR,,4395,Tony,Rogers,,M,C,19,Yes,Not Sure,No,,AR - 19th District East - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 19th District East,2018,both,,,
163,5019,Clark,AR - 9th District East,AR,,4382,Blake,Batson,,M,C,19,Yes,Not Sure,No,,AR - 9th District East - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 9th District East,2018,both,,,
164,5021,Clay,AR - 2nd District,AR,,4374,Scott,Ellington,,M,C,19,Yes,Not Sure,No,,AR - 2nd District - 2018,2010,2014,,"May is final election for prosecutors in AR, not November",AR - 2nd District,2018,both,,,
165,5031,Craighead,AR - 2nd District,AR,,4374,Scott,Ellington,,M,C,19,Yes,Not Sure,No,,AR - 2nd District - 2018,2010,2014,,"May is final election for prosecutors in AR, not November",AR - 2nd District,2018,both,,,
166,5035,Crittenden,AR - 2nd District,AR,,4374,Scott,Ellington,,M,C,19,Yes,Not Sure,No,,AR - 2nd District - 2018,2010,2014,,"May is final election for prosecutors in AR, not November",AR - 2nd District,2018,both,,,
167,5055,Greene,AR - 2nd District,AR,,4374,Scott,Ellington,,M,C,19,Yes,Not Sure,No,,AR - 2nd District - 2018,2010,2014,,"May is final election for prosecutors in AR, not November",AR - 2nd District,2018,both,,,
168,5093,Mississippi,AR - 2nd District,AR,,4374,Scott,Ellington,,M,C,19,Yes,Not Sure,No,,AR - 2nd District - 2018,2010,2014,,"May is final election for prosecutors in AR, not November",AR - 2nd District,2018,both,,,
169,5111,Poinsett,AR - 2nd District,AR,,4374,Scott,Ellington,,M,C,19,Yes,Not Sure,No,,AR - 2nd District - 2018,2010,2014,,"May is final election for prosecutors in AR, not November",AR - 2nd District,2018,both,,,
170,5023,Cleburne,AR - 16th District,AR,,4391,Don,McSpadden,,M,C,19,Yes,Not Sure,No,,AR - 16th District - 2018,1999,2014,,"May is final election for prosecutors in AR, not November. Change Col O to 1998. Change Col J to ""No"" because he won 2016 election to Circuit Judge https://courts.arkansas.gov/forms-and-publications/newsletters/friends-court/2016-judicial-election-candidates",AR - 16th District,2018,both,,,
171,5049,Fulton,AR - 16th District,AR,,4391,Don,McSpadden,,M,C,19,Yes,Not Sure,No,,AR - 16th District - 2018,1999,2014,,"May is final election for prosecutors in AR, not November. Change Col O to 1998. Change Col J to ""No"" because he won 2016 election to Circuit Judge https://courts.arkansas.gov/forms-and-publications/newsletters/friends-court/2016-judicial-election-candidates",AR - 16th District,2018,both,,,
172,5063,Independence,AR - 16th District,AR,,4391,Don,McSpadden,,M,C,19,Yes,Not Sure,No,,AR - 16th District - 2018,1999,2014,,"May is final election for prosecutors in AR, not November. Change Col O to 1998. Change Col J to ""No"" because he won 2016 election to Circuit Judge https://courts.arkansas.gov/forms-and-publications/newsletters/friends-court/2016-judicial-election-candidates",AR - 16th District,2018,both,,,
173,5065,Izard,AR - 16th District,AR,,4391,Don,McSpadden,,M,C,19,Yes,Not Sure,No,,AR - 16th District - 2018,1999,2014,,"May is final election for prosecutors in AR, not November. Change Col O to 1998. Change Col J to ""No"" because he won 2016 election to Circuit Judge https://courts.arkansas.gov/forms-and-publications/newsletters/friends-court/2016-judicial-election-candidates",AR - 16th District,2018,both,,,
174,5137,Stone,AR - 16th District,AR,,4391,Don,McSpadden,,M,C,19,Yes,Not Sure,No,,AR - 16th District - 2018,1999,2014,,"May is final election for prosecutors in AR, not November. Change Col O to 1998. Change Col J to ""No"" because he won 2016 election to Circuit Judge https://courts.arkansas.gov/forms-and-publications/newsletters/friends-court/2016-judicial-election-candidates",AR - 16th District,2018,both,,,
175,5029,Conway,AR - 15th District,AR,,4390,Tom,Tatum II,,M,C,19,Yes,Not Sure,No,,AR - 15th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 15th District,2018,both,,,
176,5083,Logan,AR - 15th District,AR,,4390,Tom,Tatum II,,M,C,19,Yes,Not Sure,No,,AR - 15th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 15th District,2018,both,,,
177,5127,Scott,AR - 15th District,AR,,4390,Tom,Tatum II,,M,C,19,Yes,Not Sure,No,,AR - 15th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 15th District,2018,both,,,
178,5149,Yell,AR - 15th District,AR,,4390,Tom,Tatum II,,M,C,19,Yes,Not Sure,No,,AR - 15th District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 15th District,2018,both,,,
179,5033,Crawford,AR - 21st District,AR,,4398,Marc,McCune,,M,C,19,Yes,Not Sure,No,,AR - 21st District - 2018,,2014,,"May is final election for prosecutors in AR, not November",AR - 21st District,2018,both,,,
180,5037,Cross,AR - 1st District,AR,,4373,Fletcher,"Long, Jr.",,M,C,19,Yes,Not Sure,No,,AR - 1st District - 2018,1992,2014,,"http://www.arktimes.com/arkansas/prosecutors-have-all-the-power/Content?oid=3452595  May is final election for prosecutors in AR, not November",AR - 1st District,2018,both,,,
181,5077,Lee,AR - 1st District,AR,,4373,Fletcher,"Long, Jr.",,M,C,19,Yes,Not Sure,No,,AR - 1st District - 2018,1992,2014,,"http://www.arktimes.com/arkansas/prosecutors-have-all-the-power/Content?oid=3452595  May is final election for prosecutors in AR, not November",AR - 1st District,2018,both,,,
182,5095,Monroe,AR - 1st District,AR,,4373,Fletcher,"Long, Jr.",,M,C,19,Yes,Not Sure,No,,AR - 1st District - 2018,1992,2014,,"http://www.arktimes.com/arkansas/prosecutors-have-all-the-power/Content?oid=3452595  May is final election for prosecutors in AR, not November",AR - 1st District,2018,both,,,
183,5107,Phillips,AR - 1st District,AR,,4373,Fletcher,"Long, Jr.",,M,C,19,Yes,Not Sure,No,,AR - 1st District - 2018,1992,2014,,"http://www.arktimes.com/arkansas/prosecutors-have-all-the-power/Content?oid=3452595  May is final election for prosecutors in AR, not November",AR - 1st District,2018,both,,,
184,5123,St. Francis,AR - 1st District,AR,,4373,Fletcher,"Long, Jr.",,M,C,19,Yes,Not Sure,No,,AR - 1st District - 2018,1992,2014,,"http://www.arktimes.com/arkansas/prosecutors-have-all-the-power/Content?oid=3452595  May is final election for prosecutors in AR, not November",AR - 1st District,2018,both,,,
